unified_customer_id,full_name,city,age,hdbank_customer_id,vietjetair_customer_id,hdbank_segment,preferred_channel,monthly_income,credit_score,has_credit_card,membership_tier,home_airport,email_opt_in,shared_customer,has_hdbank,has_vietjetair
U-1213,Dang Binh,Ha Noi,22,,CUS-1213,EMERGING_AFFLUENT,SMS,76000000.00,717,true,SKYJOY_RED,CXR,true,false,false,true
U-0814,Tran Hoa,Da Nang,53,CUS-0814,,EMERGING_AFFLUENT,APP,84000000.00,754,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1214,Phan Linh,Ha Noi,31,,CUS-1214,AFFLUENT,SMS,112000000.00,807,true,SKYJOY_RED,CXR,false,false,false,true
U-0815,Huynh Chi,Da Nang,40,CUS-0815,,SALARY_PLUS,APP,53000000.00,744,true,SKYJOY_PLATINUM,DAD,false,false,true,false
U-1215,Hoang Chi,Ha Noi,39,,CUS-1215,SALARY_PLUS,APP,88000000.00,834,true,SKYJOY_RED,CXR,false,false,false,true
U-0816,Dang Tuan,Ha Noi,22,CUS-0816,,YOUNG_FAMILY,SMS,21000000.00,714,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1216,Vu Trang,Ha Noi,51,,CUS-1216,EMERGING_AFFLUENT,BRANCH,109000000.00,800,false,SKYJOY_RED,PQC,true,false,false,true
U-0817,Tran Dung,Da Nang,29,CUS-0817,,EMERGING_AFFLUENT,SMS,113000000.00,823,true,SKYJOY_RED,HAN,true,false,true,false
U-1217,Hoang Quang,Nha Trang,54,,CUS-1217,AFFLUENT,SMS,58000000.00,629,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0818,Dang Bao,Nha Trang,62,CUS-0818,,AFFLUENT,APP,93000000.00,716,false,SKYJOY_RED,HAN,true,false,true,false
U-1218,Le Thao,Ha Noi,53,,CUS-1218,EMERGING_AFFLUENT,APP,99000000.00,642,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0819,Tran Thao,Hai Phong,61,CUS-0819,,SALARY_PLUS,SMS,22000000.00,727,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1219,Huynh Thao,Hai Phong,33,,CUS-1219,EMERGING_AFFLUENT,SMS,55000000.00,791,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0820,Dang Thao,Da Nang,28,CUS-0820,,SALARY_PLUS,APP,114000000.00,815,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1220,Phan Chi,Ha Noi,51,,CUS-1220,EMERGING_AFFLUENT,SMS,62000000.00,798,true,SKYJOY_RED,PQC,false,false,false,true
U-0821,Vu Phuc,Nha Trang,37,CUS-0821,,AFFLUENT,APP,82000000.00,675,false,SKYJOY_GOLD,SGN,true,false,true,false
U-1221,Huynh Khanh,Nha Trang,42,,CUS-1221,YOUNG_FAMILY,APP,74000000.00,728,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0822,Pham Linh,Nha Trang,24,CUS-0822,,EMERGING_AFFLUENT,APP,46000000.00,766,false,SKYJOY_RED,SGN,false,false,true,false
U-1222,Bui Linh,Ha Noi,60,,CUS-1222,AFFLUENT,BRANCH,20000000.00,825,true,SKYJOY_GOLD,DAD,false,false,false,true
U-0823,Dang Binh,Nha Trang,25,CUS-0823,,SALARY_PLUS,APP,43000000.00,660,false,SKYJOY_RED,HAN,true,false,true,false
U-1223,Le Minh,Da Nang,48,,CUS-1223,SALARY_PLUS,APP,49000000.00,623,true,SKYJOY_RED,CXR,true,false,false,true
U-0824,Phan Thao,Ho Chi Minh City,32,CUS-0824,,EMERGING_AFFLUENT,APP,47000000.00,781,false,SKYJOY_RED,DAD,true,false,true,false
U-1224,Phan Ngoc,Ha Noi,39,,CUS-1224,AFFLUENT,APP,82000000.00,804,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0825,Dang Dung,Ho Chi Minh City,59,CUS-0825,,YOUNG_FAMILY,APP,95000000.00,839,true,SKYJOY_RED,CXR,true,false,true,false
U-1225,Hoang Khanh,Can Tho,34,,CUS-1225,AFFLUENT,APP,101000000.00,767,true,SKYJOY_RED,SGN,true,false,false,true
U-0826,Phan Tuan,Da Nang,52,CUS-0826,,EMERGING_AFFLUENT,BRANCH,86000000.00,749,true,SKYJOY_RED,PQC,true,false,true,false
U-1226,Huynh Tuan,Nha Trang,28,,CUS-1226,YOUNG_FAMILY,APP,21000000.00,721,false,SKYJOY_RED,PQC,true,false,false,true
U-0827,Hoang Linh,Ha Noi,62,CUS-0827,,AFFLUENT,APP,39000000.00,673,false,SKYJOY_RED,HAN,true,false,true,false
U-1227,Phan Thao,Hai Phong,58,,CUS-1227,SALARY_PLUS,APP,81000000.00,684,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0828,Bui Phuc,Ho Chi Minh City,39,CUS-0828,,SALARY_PLUS,SMS,119000000.00,745,true,SKYJOY_RED,HAN,true,false,true,false
U-1228,Vu Trang,Hai Phong,27,,CUS-1228,AFFLUENT,APP,27000000.00,716,true,SKYJOY_RED,CXR,true,false,false,true
U-0829,Le Hanh,Can Tho,29,CUS-0829,,AFFLUENT,SMS,81000000.00,663,true,SKYJOY_RED,HAN,true,false,true,false
U-1229,Dang Phuc,Can Tho,22,,CUS-1229,EMERGING_AFFLUENT,APP,55000000.00,804,false,SKYJOY_GOLD,CXR,true,false,false,true
U-0830,Huynh Vy,Nha Trang,32,CUS-0830,,SALARY_PLUS,APP,105000000.00,672,false,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1230,Hoang Thao,Can Tho,35,,CUS-1230,EMERGING_AFFLUENT,BRANCH,110000000.00,838,false,SKYJOY_RED,PQC,true,false,false,true
U-0831,Phan Giang,Ha Noi,52,CUS-0831,,AFFLUENT,BRANCH,18000000.00,699,true,SKYJOY_RED,SGN,true,false,true,false
U-1231,Huynh Chi,Ho Chi Minh City,61,,CUS-1231,YOUNG_FAMILY,APP,26000000.00,709,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0832,Pham Khanh,Da Nang,49,CUS-0832,,EMERGING_AFFLUENT,APP,116000000.00,723,false,SKYJOY_RED,HAN,true,false,true,false
U-1232,Le Chi,Nha Trang,35,,CUS-1232,EMERGING_AFFLUENT,APP,90000000.00,646,true,SKYJOY_RED,PQC,true,false,false,true
U-0833,Bui Khanh,Nha Trang,61,CUS-0833,,YOUNG_FAMILY,APP,18000000.00,820,true,SKYJOY_RED,CXR,true,false,true,false
U-1233,Le Thao,Ho Chi Minh City,42,,CUS-1233,AFFLUENT,SMS,24000000.00,655,true,SKYJOY_RED,PQC,true,false,false,true
U-0834,Dang Chi,Ha Noi,57,CUS-0834,,YOUNG_FAMILY,APP,67000000.00,800,true,SKYJOY_RED,CXR,true,false,true,false
U-1234,Tran Hanh,Ha Noi,62,,CUS-1234,EMERGING_AFFLUENT,SMS,73000000.00,763,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0835,Dang Phuc,Nha Trang,44,CUS-0835,,SALARY_PLUS,APP,64000000.00,838,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1235,Dang Hanh,Can Tho,45,,CUS-1235,SALARY_PLUS,BRANCH,19000000.00,670,true,SKYJOY_RED,SGN,true,false,false,true
U-0836,Huynh Chi,Da Nang,38,CUS-0836,,AFFLUENT,APP,22000000.00,785,true,SKYJOY_RED,SGN,false,false,true,false
U-1236,Hoang Khanh,Nha Trang,25,,CUS-1236,AFFLUENT,SMS,78000000.00,775,true,SKYJOY_RED,PQC,true,false,false,true
U-0837,Dang Chi,Ho Chi Minh City,45,CUS-0837,,AFFLUENT,APP,109000000.00,659,true,SKYJOY_RED,HAN,true,false,true,false
U-1237,Tran Bao,Can Tho,62,,CUS-1237,AFFLUENT,APP,87000000.00,691,false,SKYJOY_RED,CXR,true,false,false,true
U-0838,Huynh Linh,Nha Trang,32,CUS-0838,,EMERGING_AFFLUENT,APP,103000000.00,723,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1238,Dang Dung,Nha Trang,39,,CUS-1238,AFFLUENT,APP,23000000.00,690,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0839,Nguyen Lan,Da Nang,57,CUS-0839,,EMERGING_AFFLUENT,APP,77000000.00,765,false,SKYJOY_RED,PQC,true,false,true,false
U-1239,Tran Giang,Nha Trang,27,,CUS-1239,SALARY_PLUS,APP,98000000.00,625,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0840,Vu Binh,Nha Trang,37,CUS-0840,,EMERGING_AFFLUENT,SMS,100000000.00,668,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1240,Hoang Giang,Da Nang,30,,CUS-1240,EMERGING_AFFLUENT,APP,42000000.00,689,false,SKYJOY_RED,DAD,true,false,false,true
U-0841,Vu Khanh,Ho Chi Minh City,53,CUS-0841,,EMERGING_AFFLUENT,APP,62000000.00,817,true,SKYJOY_RED,HAN,true,false,true,false
U-1241,Bui Ngoc,Ha Noi,56,,CUS-1241,SALARY_PLUS,BRANCH,73000000.00,708,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0842,Dang Tuan,Nha Trang,39,CUS-0842,,AFFLUENT,APP,44000000.00,686,true,SKYJOY_RED,SGN,true,false,true,false
U-1242,Le Thao,Ha Noi,51,,CUS-1242,EMERGING_AFFLUENT,APP,66000000.00,788,true,SKYJOY_RED,SGN,true,false,false,true
U-0843,Nguyen Giang,Can Tho,52,CUS-0843,,EMERGING_AFFLUENT,APP,30000000.00,667,false,SKYJOY_RED,PQC,true,false,true,false
U-1243,Nguyen Quang,Hai Phong,51,,CUS-1243,YOUNG_FAMILY,SMS,78000000.00,833,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0844,Phan Lan,Ho Chi Minh City,36,CUS-0844,,AFFLUENT,APP,117000000.00,688,false,SKYJOY_RED,SGN,true,false,true,false
U-1244,Le Lan,Hai Phong,55,,CUS-1244,SALARY_PLUS,BRANCH,90000000.00,812,true,SKYJOY_GOLD,SGN,false,false,false,true
U-0845,Hoang Dung,Da Nang,51,CUS-0845,,YOUNG_FAMILY,APP,18000000.00,788,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1245,Le Hoa,Ha Noi,49,,CUS-1245,AFFLUENT,SMS,37000000.00,795,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0846,Huynh Chi,Can Tho,57,CUS-0846,,YOUNG_FAMILY,SMS,78000000.00,791,true,SKYJOY_RED,HAN,true,false,true,false
U-1246,Tran Ngoc,Ha Noi,42,,CUS-1246,SALARY_PLUS,APP,59000000.00,692,false,SKYJOY_GOLD,PQC,true,false,false,true
U-0847,Dang Binh,Da Nang,53,CUS-0847,,AFFLUENT,APP,95000000.00,665,false,SKYJOY_RED,DAD,true,false,true,false
U-1247,Nguyen Ngoc,Ho Chi Minh City,36,,CUS-1247,SALARY_PLUS,APP,23000000.00,674,true,SKYJOY_RED,PQC,true,false,false,true
U-0848,Phan Dung,Da Nang,41,CUS-0848,,YOUNG_FAMILY,SMS,79000000.00,628,true,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1248,Dang Chi,Can Tho,27,,CUS-1248,EMERGING_AFFLUENT,SMS,30000000.00,787,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0849,Le Vy,Hai Phong,46,CUS-0849,,YOUNG_FAMILY,APP,101000000.00,791,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1249,Tran Quang,Hai Phong,45,,CUS-1249,YOUNG_FAMILY,SMS,86000000.00,713,true,SKYJOY_RED,PQC,true,false,false,true
U-0850,Phan Binh,Ha Noi,22,CUS-0850,,EMERGING_AFFLUENT,BRANCH,108000000.00,771,true,SKYJOY_RED,CXR,true,false,true,false
U-1250,Vu Phuc,Ho Chi Minh City,51,,CUS-1250,EMERGING_AFFLUENT,APP,80000000.00,737,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0851,Huynh Lan,Ho Chi Minh City,56,CUS-0851,,EMERGING_AFFLUENT,APP,63000000.00,726,true,SKYJOY_RED,SGN,true,false,true,false
U-1251,Huynh Bao,Hai Phong,47,,CUS-1251,SALARY_PLUS,APP,86000000.00,644,true,SKYJOY_RED,PQC,true,false,false,true
U-0852,Hoang Minh,Can Tho,61,CUS-0852,,SALARY_PLUS,BRANCH,111000000.00,830,true,SKYJOY_RED,SGN,true,false,true,false
U-1252,Nguyen Dung,Hai Phong,62,,CUS-1252,AFFLUENT,APP,110000000.00,640,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0853,Nguyen Giang,Nha Trang,38,CUS-0853,,AFFLUENT,SMS,73000000.00,649,false,SKYJOY_RED,DAD,true,false,true,false
U-1253,Dang Hoa,Nha Trang,25,,CUS-1253,EMERGING_AFFLUENT,APP,45000000.00,814,false,SKYJOY_RED,HAN,true,false,false,true
U-0854,Nguyen Ngoc,Ha Noi,40,CUS-0854,,EMERGING_AFFLUENT,APP,44000000.00,624,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1254,Bui Linh,Ho Chi Minh City,36,,CUS-1254,SALARY_PLUS,APP,59000000.00,676,true,SKYJOY_RED,CXR,true,false,false,true
U-0855,Bui Phuc,Nha Trang,60,CUS-0855,,EMERGING_AFFLUENT,APP,78000000.00,762,true,SKYJOY_RED,DAD,true,false,true,false
U-1255,Le Quang,Nha Trang,53,,CUS-1255,SALARY_PLUS,APP,39000000.00,792,true,SKYJOY_RED,CXR,false,false,false,true
U-0856,Vu Tuan,Da Nang,27,CUS-0856,,SALARY_PLUS,SMS,85000000.00,714,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1256,Nguyen Dung,Hai Phong,59,,CUS-1256,SALARY_PLUS,APP,90000000.00,730,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0857,Vu Hoa,Can Tho,56,CUS-0857,,SALARY_PLUS,APP,33000000.00,644,true,SKYJOY_RED,SGN,true,false,true,false
U-1257,Le Giang,Nha Trang,47,,CUS-1257,YOUNG_FAMILY,APP,45000000.00,727,false,SKYJOY_RED,DAD,true,false,false,true
U-0858,Huynh Trang,Hai Phong,56,CUS-0858,,YOUNG_FAMILY,APP,69000000.00,746,true,SKYJOY_RED,PQC,true,false,true,false
U-1258,Le Ngoc,Da Nang,22,,CUS-1258,EMERGING_AFFLUENT,SMS,101000000.00,664,true,SKYJOY_RED,CXR,true,false,false,true
U-0859,Phan Phuc,Ha Noi,62,CUS-0859,,AFFLUENT,APP,35000000.00,776,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1259,Phan An,Da Nang,61,,CUS-1259,SALARY_PLUS,APP,98000000.00,740,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0860,Phan Tuan,Hai Phong,34,CUS-0860,,SALARY_PLUS,APP,110000000.00,681,true,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1260,Hoang Binh,Ho Chi Minh City,35,,CUS-1260,YOUNG_FAMILY,APP,105000000.00,774,true,SKYJOY_RED,HAN,false,false,false,true
U-0861,Dang Chi,Hai Phong,43,CUS-0861,,SALARY_PLUS,APP,110000000.00,637,true,SKYJOY_RED,PQC,false,false,true,false
U-1261,Vu Ngoc,Ho Chi Minh City,48,,CUS-1261,EMERGING_AFFLUENT,SMS,86000000.00,650,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0862,Vu Thao,Nha Trang,25,CUS-0862,,EMERGING_AFFLUENT,SMS,110000000.00,816,true,SKYJOY_RED,CXR,true,false,true,false
U-1262,Vu Phuc,Ho Chi Minh City,28,,CUS-1262,SALARY_PLUS,SMS,115000000.00,831,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0863,Huynh Dung,Ha Noi,52,CUS-0863,,SALARY_PLUS,APP,60000000.00,784,true,SKYJOY_RED,PQC,true,false,true,false
U-1263,Hoang Linh,Da Nang,50,,CUS-1263,EMERGING_AFFLUENT,SMS,107000000.00,686,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0864,Hoang An,Ha Noi,45,CUS-0864,,EMERGING_AFFLUENT,SMS,57000000.00,803,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1264,Hoang Dung,Nha Trang,30,,CUS-1264,SALARY_PLUS,APP,67000000.00,685,true,SKYJOY_RED,HAN,true,false,false,true
U-0865,Le Vy,Ho Chi Minh City,38,CUS-0865,,EMERGING_AFFLUENT,SMS,113000000.00,752,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1265,Le Vy,Hai Phong,42,,CUS-1265,EMERGING_AFFLUENT,APP,80000000.00,785,true,SKYJOY_RED,HAN,true,false,false,true
U-0866,Phan An,Nha Trang,26,CUS-0866,,EMERGING_AFFLUENT,APP,44000000.00,677,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1266,Huynh Thao,Can Tho,58,,CUS-1266,AFFLUENT,SMS,118000000.00,821,true,SKYJOY_RED,HAN,true,false,false,true
U-0867,Nguyen Ngoc,Nha Trang,28,CUS-0867,,EMERGING_AFFLUENT,APP,52000000.00,761,false,SKYJOY_GOLD,CXR,false,false,true,false
U-1267,Nguyen Quang,Hai Phong,55,,CUS-1267,SALARY_PLUS,APP,120000000.00,809,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0868,Vu Giang,Ho Chi Minh City,60,CUS-0868,,EMERGING_AFFLUENT,APP,29000000.00,810,true,SKYJOY_GOLD,SGN,false,false,true,false
U-1268,Le Trang,Da Nang,25,,CUS-1268,SALARY_PLUS,APP,92000000.00,814,true,SKYJOY_RED,CXR,false,false,false,true
U-0869,Nguyen Linh,Nha Trang,26,CUS-0869,,SALARY_PLUS,APP,74000000.00,641,true,SKYJOY_RED,CXR,true,false,true,false
U-1269,Vu Lan,Hai Phong,22,,CUS-1269,YOUNG_FAMILY,SMS,32000000.00,804,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0870,Bui Quang,Ho Chi Minh City,38,CUS-0870,,YOUNG_FAMILY,APP,81000000.00,781,true,SKYJOY_RED,CXR,true,false,true,false
U-1270,Hoang Khanh,Hai Phong,37,,CUS-1270,EMERGING_AFFLUENT,APP,89000000.00,748,true,SKYJOY_RED,HAN,true,false,false,true
U-0871,Huynh Trang,Can Tho,53,CUS-0871,,SALARY_PLUS,APP,115000000.00,730,true,SKYJOY_RED,PQC,true,false,true,false
U-1271,Dang Giang,Ha Noi,28,,CUS-1271,SALARY_PLUS,APP,82000000.00,698,true,SKYJOY_RED,SGN,true,false,false,true
U-0872,Bui Hanh,Hai Phong,31,CUS-0872,,EMERGING_AFFLUENT,APP,116000000.00,721,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1272,Huynh Trang,Can Tho,60,,CUS-1272,YOUNG_FAMILY,SMS,52000000.00,678,false,SKYJOY_RED,DAD,true,false,false,true
U-0873,Hoang Linh,Nha Trang,44,CUS-0873,,EMERGING_AFFLUENT,APP,72000000.00,764,true,SKYJOY_RED,PQC,true,false,true,false
U-1273,Phan Minh,Nha Trang,30,,CUS-1273,YOUNG_FAMILY,SMS,20000000.00,829,true,SKYJOY_RED,DAD,true,false,false,true
U-0874,Huynh An,Da Nang,49,CUS-0874,,YOUNG_FAMILY,APP,89000000.00,809,true,SKYJOY_RED,CXR,true,false,true,false
U-1274,Hoang Chi,Ho Chi Minh City,37,,CUS-1274,SALARY_PLUS,APP,79000000.00,804,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0875,Phan Thao,Ha Noi,39,CUS-0875,,YOUNG_FAMILY,APP,25000000.00,783,true,SKYJOY_RED,PQC,false,false,true,false
U-1275,Tran Thao,Ha Noi,26,,CUS-1275,EMERGING_AFFLUENT,BRANCH,111000000.00,725,false,SKYJOY_GOLD,CXR,true,false,false,true
U-0876,Pham Tuan,Ho Chi Minh City,50,CUS-0876,,SALARY_PLUS,APP,87000000.00,815,true,SKYJOY_RED,DAD,true,false,true,false
U-1276,Le Binh,Nha Trang,42,,CUS-1276,EMERGING_AFFLUENT,BRANCH,75000000.00,811,false,SKYJOY_RED,PQC,true,false,false,true
U-0877,Huynh Linh,Ha Noi,38,CUS-0877,,EMERGING_AFFLUENT,APP,20000000.00,655,true,SKYJOY_RED,PQC,true,false,true,false
U-1277,Nguyen Trang,Ho Chi Minh City,54,,CUS-1277,EMERGING_AFFLUENT,APP,73000000.00,628,false,SKYJOY_GOLD,DAD,true,false,false,true
U-0878,Vu Lan,Hai Phong,43,CUS-0878,,AFFLUENT,SMS,90000000.00,643,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1278,Dang Binh,Hai Phong,51,,CUS-1278,SALARY_PLUS,SMS,116000000.00,795,true,SKYJOY_RED,PQC,false,false,false,true
U-0879,Le Linh,Ho Chi Minh City,33,CUS-0879,,EMERGING_AFFLUENT,APP,117000000.00,797,true,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1279,Hoang An,Hai Phong,46,,CUS-1279,AFFLUENT,APP,59000000.00,729,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0880,Huynh Tuan,Can Tho,34,CUS-0880,,EMERGING_AFFLUENT,SMS,109000000.00,767,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1280,Tran An,Hai Phong,60,,CUS-1280,AFFLUENT,SMS,87000000.00,709,false,SKYJOY_RED,DAD,false,false,false,true
U-0881,Pham Hanh,Da Nang,32,CUS-0881,,YOUNG_FAMILY,BRANCH,47000000.00,675,false,SKYJOY_RED,PQC,true,false,true,false
U-1281,Phan An,Can Tho,35,,CUS-1281,YOUNG_FAMILY,APP,74000000.00,722,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0882,Tran Giang,Hai Phong,59,CUS-0882,,AFFLUENT,APP,44000000.00,650,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1282,Huynh Phuc,Ha Noi,35,,CUS-1282,AFFLUENT,SMS,64000000.00,742,true,SKYJOY_RED,PQC,true,false,false,true
U-0883,Phan Phuc,Can Tho,28,CUS-0883,,EMERGING_AFFLUENT,APP,57000000.00,834,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1283,Tran Ngoc,Can Tho,23,,CUS-1283,EMERGING_AFFLUENT,SMS,59000000.00,631,true,SKYJOY_RED,CXR,true,false,false,true
U-0884,Dang Dung,Ha Noi,52,CUS-0884,,AFFLUENT,APP,120000000.00,673,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1284,Le Phuc,Ha Noi,33,,CUS-1284,SALARY_PLUS,SMS,103000000.00,666,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0885,Pham Lan,Can Tho,62,CUS-0885,,EMERGING_AFFLUENT,BRANCH,51000000.00,779,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1285,Vu Bao,Nha Trang,31,,CUS-1285,YOUNG_FAMILY,APP,66000000.00,815,true,SKYJOY_RED,HAN,true,false,false,true
U-0886,Huynh Hoa,Ho Chi Minh City,48,CUS-0886,,AFFLUENT,APP,78000000.00,738,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1286,Bui An,Da Nang,52,,CUS-1286,YOUNG_FAMILY,SMS,50000000.00,652,true,SKYJOY_RED,CXR,true,false,false,true
U-0887,Tran Thao,Can Tho,58,CUS-0887,,SALARY_PLUS,APP,83000000.00,653,false,SKYJOY_RED,SGN,true,false,true,false
U-1287,Phan Lan,Hai Phong,28,,CUS-1287,SALARY_PLUS,APP,41000000.00,806,true,SKYJOY_RED,PQC,true,false,false,true
U-0888,Dang Trang,Hai Phong,39,CUS-0888,,SALARY_PLUS,APP,65000000.00,789,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1288,Phan Bao,Ha Noi,33,,CUS-1288,AFFLUENT,APP,22000000.00,833,false,SKYJOY_RED,DAD,true,false,false,true
U-0889,Vu Thao,Da Nang,34,CUS-0889,,YOUNG_FAMILY,APP,45000000.00,736,true,SKYJOY_RED,SGN,true,false,true,false
U-1289,Dang Linh,Da Nang,33,,CUS-1289,EMERGING_AFFLUENT,APP,80000000.00,817,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0890,Hoang Binh,Da Nang,49,CUS-0890,,AFFLUENT,BRANCH,34000000.00,644,true,SKYJOY_RED,SGN,true,false,true,false
U-1290,Hoang Dung,Da Nang,41,,CUS-1290,YOUNG_FAMILY,APP,28000000.00,749,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0891,Pham An,Ha Noi,44,CUS-0891,,SALARY_PLUS,APP,85000000.00,754,true,SKYJOY_RED,CXR,true,false,true,false
U-1291,Dang Giang,Da Nang,32,,CUS-1291,AFFLUENT,SMS,99000000.00,782,false,SKYJOY_RED,HAN,true,false,false,true
U-0892,Bui Phuc,Ha Noi,39,CUS-0892,,AFFLUENT,BRANCH,69000000.00,695,true,SKYJOY_RED,PQC,false,false,true,false
U-1292,Vu Linh,Ha Noi,41,,CUS-1292,AFFLUENT,APP,108000000.00,762,true,SKYJOY_RED,CXR,true,false,false,true
U-0893,Tran Bao,Can Tho,30,CUS-0893,,SALARY_PLUS,APP,38000000.00,815,false,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1293,Le Phuc,Can Tho,59,,CUS-1293,SALARY_PLUS,APP,62000000.00,638,true,SKYJOY_PLATINUM,HAN,false,false,false,true
U-0894,Tran Vy,Nha Trang,31,CUS-0894,,SALARY_PLUS,APP,104000000.00,690,false,SKYJOY_RED,SGN,true,false,true,false
U-1294,Dang Chi,Nha Trang,60,,CUS-1294,YOUNG_FAMILY,APP,74000000.00,696,false,SKYJOY_RED,CXR,true,false,false,true
U-0895,Tran Linh,Da Nang,24,CUS-0895,,YOUNG_FAMILY,SMS,50000000.00,648,true,SKYJOY_RED,HAN,false,false,true,false
U-1295,Vu Lan,Ha Noi,55,,CUS-1295,AFFLUENT,APP,111000000.00,774,false,SKYJOY_GOLD,HAN,false,false,false,true
U-0896,Vu Phuc,Can Tho,25,CUS-0896,,AFFLUENT,SMS,53000000.00,835,true,SKYJOY_RED,DAD,true,false,true,false
U-1296,Huynh Phuc,Nha Trang,38,,CUS-1296,EMERGING_AFFLUENT,APP,30000000.00,802,false,SKYJOY_RED,PQC,true,false,false,true
U-0897,Phan Khanh,Ho Chi Minh City,53,CUS-0897,,YOUNG_FAMILY,APP,103000000.00,717,true,SKYJOY_RED,SGN,true,false,true,false
U-1297,Tran Hoa,Da Nang,59,,CUS-1297,YOUNG_FAMILY,SMS,109000000.00,810,true,SKYJOY_GOLD,PQC,false,false,false,true
U-0898,Bui Trang,Ho Chi Minh City,47,CUS-0898,,YOUNG_FAMILY,SMS,21000000.00,675,true,SKYJOY_RED,DAD,true,false,true,false
U-1298,Phan An,Nha Trang,51,,CUS-1298,EMERGING_AFFLUENT,APP,105000000.00,708,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0899,Nguyen Linh,Can Tho,62,CUS-0899,,EMERGING_AFFLUENT,SMS,38000000.00,673,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1299,Huynh Giang,Can Tho,27,,CUS-1299,EMERGING_AFFLUENT,APP,86000000.00,809,false,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0900,Tran Binh,Nha Trang,47,CUS-0900,,EMERGING_AFFLUENT,APP,99000000.00,667,true,SKYJOY_RED,PQC,true,false,true,false
U-1300,Vu Minh,Ha Noi,32,,CUS-1300,EMERGING_AFFLUENT,APP,42000000.00,768,true,SKYJOY_RED,CXR,true,false,false,true
U-0901,Dang Tuan,Ha Noi,47,CUS-0901,,AFFLUENT,APP,29000000.00,802,true,SKYJOY_GOLD,PQC,false,false,true,false
U-1301,Le Linh,Hai Phong,44,,CUS-1301,YOUNG_FAMILY,APP,67000000.00,646,false,SKYJOY_GOLD,DAD,true,false,false,true
U-0902,Tran Linh,Ha Noi,50,CUS-0902,,AFFLUENT,APP,37000000.00,790,false,SKYJOY_RED,HAN,true,false,true,false
